"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"5490",5490,1,2,"2024-03-08 09:00:00",680,0.312387615442276,0.312387615442276,2,0,1454,1,29.7779140472412,86.25,0.286502354331945,NA
"5491",5491,1,3,"2024-03-08 09:00:00",680,0.307777017354965,0.307777017354965,2,0,1470,1,29.7800960540771,86.25,0.282142967894357,NA
"5492",5492,1,4,"2024-03-08 09:00:00",680,0.277190357446671,0.277190357446671,2,0,1583,1,29.7844562530518,86.25,0.253452355150322,NA
"5493",5493,1,5,"2024-03-08 09:00:00",680,0.285225331783295,0.285225331783295,2,0,1554,1,29.7910003662109,86.25,0.260951706012402,NA
"5494",5494,1,6,"2024-03-08 09:00:00",680,0.298704415559769,0.298704415559769,2,0,1499,1,29.7997245788574,86.25,0.273591740615985,NA
"5495",5495,1,7,"2024-03-08 09:00:00",680,0.305078029632568,0.305078029632568,2,0,1496,1,29.8084468841553,86.25,0.279595361251792,NA
"5496",5496,1,8,"2024-03-08 09:00:00",680,0.272191792726517,0.272191792726517,2,0,1612,1,29.8149890899658,86.25,0.248799960116607,NA
"5497",5497,1,1,"2024-03-08 09:00:00",720,0.191997483372688,0.191997483372688,2,0,1940,1,29.7779140472412,86.25,0.199902998272943,0
"5498",5498,1,2,"2024-03-08 09:00:00",720,0.199428558349609,0.199428558349609,2,0,1909,1,29.7800960540771,86.25,0.207939880148068,0
"5499",5499,1,3,"2024-03-08 09:00:00",720,0.178759872913361,0.178759872913361,2,0,2002,1,29.7800960540771,86.25,0.185700635904375,0
"5500",5500,1,4,"2024-03-08 09:00:00",720,0.184942036867142,0.184942036867142,2,0,1960,1,29.7844562530518,86.25,0.192315562770198,0
"5501",5501,1,5,"2024-03-08 09:00:00",720,0.187421947717667,0.187421947717667,2,0,1943,1,29.7910003662109,86.25,0.194977762190497,1
"5502",5502,1,6,"2024-03-08 09:00:00",720,0.200299695134163,0.200299695134163,2,0,1885,1,29.7997245788574,86.25,0.208885168095126,0
"5503",5503,1,7,"2024-03-08 09:00:00",720,0.196107685565948,0.196107685565948,2,0,1902,1,29.8084468841553,86.25,0.204342404126767,0
"5504",5504,1,8,"2024-03-08 09:00:00",720,0.177903398871422,0.177903398871422,2,0,1994,1,29.8149890899658,86.25,0.184786603136464,NA
"5505",5505,1,1,"2024-03-08 09:15:00",680,0.344450056552887,0.344450056552887,2,0,1361,1,30.3318996429443,86.5,0.317084920331064,NA
"5506",5506,1,2,"2024-03-08 09:15:00",680,0.313884675502777,0.313884675502777,2,0,1449,1,30.3318996429443,86.5,0.287919867161063,NA
"5507",5507,1,3,"2024-03-08 09:15:00",680,0.310148596763611,0.310148596763611,2,0,1462,1,30.3318996429443,86.5,0.284384160487341,NA
"5508",5508,1,4,"2024-03-08 09:15:00",680,0.277739703655243,0.277739703655243,2,0,1581,1,30.3318996429443,86.5,0.253964257698246,NA
"5509",5509,1,5,"2024-03-08 09:15:00",680,0.286906540393829,0.286906540393829,2,0,1548,1,30.3318996429443,86.5,0.262524149097914,NA
"5510",5510,1,6,"2024-03-08 09:15:00",680,0.264701247215271,0.264701247215271,2,0,1621,1,30.3318996429443,86.5,0.241846297353351,NA
"5511",5511,1,7,"2024-03-08 09:15:00",680,0.307408273220062,0.307408273220062,2,0,1488,1,30.3318996429443,86.5,0.281794718442199,NA
"5512",5512,1,8,"2024-03-08 09:15:00",680,0.271383762359619,0.271383762359619,2,0,1615,1,30.3318996429443,86.5,0.248048806291857,NA
"5513",5513,1,1,"2024-03-08 09:15:00",720,0.194243058562279,0.194243058562279,2,0,1930,1,30.3318996429443,86.5,0.202326644023672,1
"5514",5514,1,2,"2024-03-08 09:15:00",720,0.200111955404282,0.200111955404282,2,0,1906,1,30.3318996429443,86.5,0.208681391677876,0
"5515",5515,1,3,"2024-03-08 09:15:00",720,0.180281788110733,0.180281788110733,2,0,1995,1,30.3318996429443,86.5,0.187326256277701,0
"5516",5516,1,4,"2024-03-08 09:15:00",720,0.185607627034187,0.185607627034187,2,0,1957,1,30.3318996429443,86.5,0.193029583261576,0
"5517",5517,1,5,"2024-03-08 09:15:00",720,0.18831741809845,0.18831741809845,2,0,1939,1,30.3318996429443,86.5,0.195940299018555,0
"5518",5518,1,6,"2024-03-08 09:15:00",720,0.176745817065239,0.176745817065239,2,0,1990,1,30.3318996429443,86.5,0.183552139006226,0
"5519",5519,1,7,"2024-03-08 09:15:00",720,0.197480604052544,0.197480604052544,2,0,1896,1,30.3318996429443,86.5,0.205828515263514,0
"5520",5520,1,8,"2024-03-08 09:15:00",720,0.175946637988091,0.175946637988091,2,0,2003,1,30.3318996429443,86.5,0.182700489809327,NA
"5521",5521,1,1,"2024-03-08 09:30:00",680,0.344769507646561,0.344769507646561,2,0,1360,1,30.0047359466553,86.75,0.317392050384027,NA
"5522",5522,1,2,"2024-03-08 09:30:00",680,0.278753578662872,0.278753578662872,2,0,1571,1,30.0047359466553,86.75,0.254909341473303,NA
"5523",5523,1,3,"2024-03-08 09:30:00",680,0.311637431383133,0.311637431383133,2,0,1457,1,30.0047359466553,86.75,0.285792405763753,NA
"5524",5524,1,4,"2024-03-08 09:30:00",680,0.278840601444244,0.278840601444244,2,0,1577,1,30.0047359466553,86.75,0.254990478847959,NA
"5525",5525,1,5,"2024-03-08 09:30:00",680,0.28606516122818,0.28606516122818,2,0,1551,1,30.0047359466553,86.75,0.261737058326746,NA
"5526",5526,1,6,"2024-03-08 09:30:00",680,0.260167568922043,0.260167568922043,2,0,1638,1,30.0047359466553,86.75,0.237647899442117,NA
"5527",5527,1,7,"2024-03-08 09:30:00",680,0.307408273220062,0.307408273220062,2,0,1488,1,30.0047359466553,86.75,0.281794718442199,NA
"5528",5528,1,8,"2024-03-08 09:30:00",680,0.273271441459656,0.273271441459656,2,0,1608,1,30.0047359466553,86.75,0.249804009823487,NA
"5529",5529,1,1,"2024-03-08 09:30:00",720,0.194693580269814,0.194693580269814,2,0,1928,1,30.0047359466553,86.75,0.202813408641453,0
"5530",5530,1,2,"2024-03-08 09:30:00",720,0.174870625138283,0.174870625138283,2,0,2020,1,30.0047359466553,86.75,0.181554611571455,0
"5531",5531,1,3,"2024-03-08 09:30:00",720,0.181153893470764,0.181153893470764,2,0,1991,1,30.0047359466553,86.75,0.188258615613365,0
"5532",5532,1,4,"2024-03-08 09:30:00",720,0.186496660113335,0.186496660113335,2,0,1953,1,30.0047359466553,86.75,0.19398387020098,0
"5533",5533,1,5,"2024-03-08 09:30:00",720,0.187198385596275,0.187198385596275,2,0,1944,1,30.0047359466553,86.75,0.194737559700228,0
"5534",5534,1,6,"2024-03-08 09:30:00",720,0.1734828799963,0.1734828799963,2,0,2005,1,30.0047359466553,86.75,0.180078073705807,0
"5535",5535,1,7,"2024-03-08 09:30:00",720,0.197709813714027,0.197709813714027,2,0,1895,1,30.0047359466553,86.75,0.206076781497172,0
"5536",5536,1,8,"2024-03-08 09:30:00",720,0.178557619452477,0.178557619452477,2,0,1991,1,30.0047359466553,86.75,0.185484738192644,NA
"5537",5537,1,1,"2024-03-08 09:45:00",680,0.345409125089645,0.345409125089645,2,0,1358,1,29.6361446380615,87,0.318007145661072,NA
"5538",5538,1,2,"2024-03-08 09:45:00",680,0.274623990058899,0.274623990058899,2,0,1586,1,29.6361446380615,87,0.251062493083425,NA
"5539",5539,1,3,"2024-03-08 09:45:00",680,0.312533229589462,0.312533229589462,2,0,1454,1,29.6361446380615,87,0.286640187487671,NA
"5540",5540,1,4,"2024-03-08 09:45:00",680,0.279944270849228,0.279944270849228,2,0,1573,1,29.6361446380615,87,0.256019768702147,NA
"5541",5541,1,5,"2024-03-08 09:45:00",680,0.286625862121582,0.286625862121582,2,0,1549,1,29.6383266448975,87,0.26226154882531,NA
"5542",5542,1,6,"2024-03-08 09:45:00",680,0.260167568922043,0.260167568922043,2,0,1638,1,29.6405086517334,87,0.237647899442117,NA
"5543",5543,1,7,"2024-03-08 09:45:00",680,0.309457510709763,0.309457510709763,2,0,1481,1,29.6426906585693,87,0.283730814467243,NA
"5544",5544,1,8,"2024-03-08 09:45:00",680,0.273541778326035,0.273541778326035,2,0,1607,1,29.6448726654053,87,0.250055488392523,NA
"5545",5545,1,1,"2024-03-08 09:45:00",720,0.195596024394035,0.195596024394035,2,0,1924,1,29.6361446380615,87,0.20378897424108,0
"5546",5546,1,2,"2024-03-08 09:45:00",720,0.172083243727684,0.172083243727684,2,0,2033,1,29.6361446380615,87,0.178590370603801,0
"5547",5547,1,3,"2024-03-08 09:45:00",720,0.181809082627296,0.181809082627296,2,0,1988,1,29.6361446380615,87,0.188959470928532,0
"5548",5548,1,4,"2024-03-08 09:45:00",720,0.187387511134148,0.187387511134148,2,0,1949,1,29.6383266448975,87,0.194940759706889,0
"5549",5549,1,5,"2024-03-08 09:45:00",720,0.187869444489479,0.187869444489479,2,0,1941,1,29.6405086517334,87,0.195458691405885,0
"5550",5550,1,6,"2024-03-08 09:45:00",720,0.173266217112541,0.173266217112541,2,0,2006,1,29.6426906585693,87,0.179847680780582,0
"5551",5551,1,7,"2024-03-08 09:45:00",720,0.199317917227745,0.199317917227745,2,0,1888,1,29.6448726654053,87,0.207819868847013,0
"5552",5552,1,8,"2024-03-08 09:45:00",720,0.178557619452477,0.178557619452477,2,0,1991,1,29.6448726654053,87,0.185484738192644,NA
"5553",5553,1,1,"2024-03-08 10:00:00",680,0.349912971258163,0.349912971258163,2,0,1344,1,30.4714756011963,87.25,0.322343912808476,NA
"5554",5554,1,2,"2024-03-08 10:00:00",680,0.272437453269958,0.272437453269958,2,0,1594,1,30.469295501709,87.25,0.249028379136479,NA
"5555",5555,1,3,"2024-03-08 10:00:00",680,0.305124372243881,0.305124372243881,2,0,1479,1,30.469295501709,87.25,0.279639077832549,NA
"5556",5556,1,4,"2024-03-08 10:00:00",680,0.280220657587051,0.280220657587051,2,0,1572,1,30.469295501709,87.25,0.256277605192612,NA
"5557",5557,1,5,"2024-03-08 10:00:00",680,0.288030922412872,0.288030922412872,2,0,1544,1,30.469295501709,87.25,0.263576435917392,NA
"5558",5558,1,6,"2024-03-08 10:00:00",680,0.263095676898956,0.263095676898956,2,0,1627,1,30.4714756011963,87.25,0.240358584484619,NA
"5559",5559,1,7,"2024-03-08 10:00:00",680,0.3091641664505,0.3091641664505,2,0,1482,1,30.473653793335,87.25,0.283453553181545,NA
"5560",5560,1,8,"2024-03-08 10:00:00",680,0.27435377240181,0.27435377240181,2,0,1604,1,30.4758358001709,87.25,0.250811010891502,NA
"5561",5561,1,1,"2024-03-08 10:00:00",720,0.198996931314468,0.198996931314468,2,0,1909,1,30.469295501709,87.25,0.207471759269484,0
"5562",5562,1,2,"2024-03-08 10:00:00",720,0.170376762747765,0.170376762747765,2,0,2041,1,30.469295501709,87.25,0.176778516617338,0
"5563",5563,1,3,"2024-03-08 10:00:00",720,0.177676022052765,0.177676022052765,2,0,2007,1,30.469295501709,87.25,0.184544042214094,0
"5564",5564,1,4,"2024-03-08 10:00:00",720,0.187610507011414,0.187610507011414,2,0,1948,1,30.469295501709,87.25,0.195180388560245,0
"5565",5565,1,5,"2024-03-08 10:00:00",720,0.188765823841095,0.188765823841095,2,0,1937,1,30.469295501709,87.25,0.196422537860647,0
"5566",5566,1,6,"2024-03-08 10:00:00",720,0.175873279571533,0.175873279571533,2,0,1994,1,30.4714756011963,87.25,0.182622339846414,0
"5567",5567,1,7,"2024-03-08 10:00:00",720,0.199548110365868,0.199548110365868,2,0,1887,1,30.473653793335,87.25,0.208069569049615,0
"5568",5568,1,8,"2024-03-08 10:00:00",720,0.17921282351017,0.17921282351017,2,0,1988,1,30.4758358001709,87.25,0.186184259887489,NA
"5569",5569,1,1,"2024-03-08 10:15:00",680,0.348943918943405,0.348943918943405,2,0,1347,1,30.2969913482666,87.5,0.321409979789882,NA
"5570",5570,1,2,"2024-03-08 10:15:00",680,0.271076500415802,0.271076500415802,2,0,1599,1,30.2969913482666,87.5,0.247763238724715,NA
"5571",5571,1,3,"2024-03-08 10:15:00",680,0.307777017354965,0.307777017354965,2,0,1470,1,30.2991695404053,87.5,0.282142967894357,NA
"5572",5572,1,4,"2024-03-08 10:15:00",680,0.282715797424316,0.282715797424316,2,0,1563,1,30.2991695404053,87.5,0.258606667989451,NA
"5573",5573,1,5,"2024-03-08 10:15:00",680,0.289722949266434,0.289722949266434,2,0,1538,1,30.3013515472412,87.5,0.265160951870324,NA
"5574",5574,1,6,"2024-03-08 10:15:00",680,0.263897746801376,0.263897746801376,2,0,1624,1,30.3013515472412,87.5,0.241101656935513,NA
"5575",5575,1,7,"2024-03-08 10:15:00",680,0.311221778392792,0.311221778392792,2,0,1475,1,30.3035335540771,87.5,0.285399153207004,NA
"5576",5576,1,8,"2024-03-08 10:15:00",680,0.275710552930832,0.275710552930832,2,0,1599,1,30.3035335540771,87.5,0.252074009096473,NA
"5577",5577,1,1,"2024-03-08 10:15:00",720,0.198314607143402,0.198314607143402,2,0,1912,1,30.2969913482666,87.5,0.20673207678968,0
"5578",5578,1,2,"2024-03-08 10:15:00",720,0.169951185584068,0.169951185584068,2,0,2043,1,30.2991695404053,87.5,0.176327000533792,0
"5579",5579,1,3,"2024-03-08 10:15:00",720,0.179194137454033,0.179194137454033,2,0,2000,1,30.2991695404053,87.5,0.18616430523119,0
"5580",5580,1,4,"2024-03-08 10:15:00",720,0.189622700214386,0.189622700214386,2,0,1939,1,30.3013515472412,87.5,0.197344532380899,0
"5581",5581,1,5,"2024-03-08 10:15:00",720,0.190564155578613,0.190564155578613,2,0,1929,1,30.3013515472412,87.5,0.198358240237531,0
"5582",5582,1,6,"2024-03-08 10:15:00",720,0.176091253757477,0.176091253757477,2,0,1993,1,30.3035335540771,87.5,0.182854563634798,1
"5583",5583,1,7,"2024-03-08 10:15:00",720,0.200700983405113,0.200700983405113,2,0,1882,1,30.3035335540771,87.5,0.209320838212438,0
"5584",5584,1,8,"2024-03-08 10:15:00",720,0.181184411048889,0.181184411048889,2,0,1979,1,30.3057155609131,87.5,0.18829125262846,NA
"5585",5585,1,1,"2024-03-08 10:30:00",680,0.350560218095779,0.350560218095779,2,0,1342,1,29.8716945648193,87.75,0.322967957192823,NA
"5586",5586,1,2,"2024-03-08 10:30:00",680,0.272164940834045,0.272164940834045,2,0,1595,1,29.8738765716553,87.75,0.248774994230034,NA
"5587",5587,1,3,"2024-03-08 10:30:00",680,0.308961182832718,0.308961182832718,2,0,1466,1,29.8738765716553,87.75,0.283261720534686,NA
"5588",5588,1,4,"2024-03-08 10:30:00",680,0.28355073928833,0.28355073928833,2,0,1560,1,29.8738765716553,87.75,0.259386596893413,NA
"5589",5589,1,5,"2024-03-08 10:30:00",680,0.288312464952469,0.288312464952469,2,0,1543,1,29.8738765716553,87.75,0.263840007398827,NA
"5590",5590,1,6,"2024-03-08 10:30:00",680,0.264969408512115,0.264969408512115,2,0,1620,1,29.8738765716553,87.75,0.242094868837069,NA
"5591",5591,1,7,"2024-03-08 10:30:00",680,0.273973703384399,0.273973703384399,2,0,1607,1,29.8738765716553,87.75,0.250457342310037,NA
"5592",5592,1,8,"2024-03-08 10:30:00",680,0.276526629924774,0.276526629924774,2,0,1596,1,29.8738765716553,87.75,0.252834027103132,NA
"5593",5593,1,1,"2024-03-08 10:30:00",720,0.200136497616768,0.200136497616768,2,0,1904,1,29.8738765716553,87.75,0.208708028522016,0
"5594",5594,1,2,"2024-03-08 10:30:00",720,0.170376762747765,0.170376762747765,2,0,2041,1,29.8738765716553,87.75,0.176778516617338,0
"5595",5595,1,3,"2024-03-08 10:30:00",720,0.180064052343369,0.180064052343369,2,0,1996,1,29.8738765716553,87.75,0.187093571393702,0
"5596",5596,1,4,"2024-03-08 10:30:00",720,0.190295472741127,0.190295472741127,2,0,1936,1,29.8738765716553,87.75,0.198068861535829,0
"5597",5597,1,5,"2024-03-08 10:30:00",720,0.189439311623573,0.189439311623573,2,0,1934,1,29.8738765716553,87.75,0.197147155749035,0
"5598",5598,1,6,"2024-03-08 10:30:00",720,0.177182748913765,0.177182748913765,2,0,1988,1,29.8738765716553,87.75,0.184017967453499,0
"5599",5599,1,7,"2024-03-08 10:30:00",720,0.174059823155403,0.174059823155403,2,0,2001,1,29.8738765716553,87.75,0.180691752679282,0
"5600",5600,1,8,"2024-03-08 10:30:00",720,0.182503774762154,0.182503774762154,2,0,1973,1,29.8738765716553,87.75,0.189702958001677,NA
"5601",5601,1,1,"2024-03-08 10:45:00",680,0.313041597604752,0.313041597604752,2,0,1463,1,29.8978633880615,88,0.287121464267908,NA
"5602",5602,1,2,"2024-03-08 10:45:00",680,0.272983103990555,0.272983103990555,2,0,1592,1,29.8978633880615,88,0.249535817804237,NA
"5603",5603,1,3,"2024-03-08 10:45:00",680,0.307481467723846,0.307481467723846,2,0,1471,1,29.8978633880615,88,0.281863840087847,NA
"5604",5604,1,4,"2024-03-08 10:45:00",680,0.283829391002655,0.283829391002655,2,0,1559,1,29.9000453948975,88,0.259646951568094,NA
"5605",5605,1,5,"2024-03-08 10:45:00",680,0.286345392465591,0.286345392465591,2,0,1550,1,29.9022274017334,88,0.261999175977676,NA
"5606",5606,1,6,"2024-03-08 10:45:00",680,0.265506237745285,0.265506237745285,2,0,1618,1,29.9065914154053,88,0.242592563117222,NA
"5607",5607,1,7,"2024-03-08 10:45:00",680,0.266467213630676,0.266467213630676,2,0,1635,1,29.9087734222412,88,0.243483756408306,NA
"5608",5608,1,8,"2024-03-08 10:45:00",680,0.276254415512085,0.276254415512085,2,0,1597,1,29.9153156280518,88,0.252580482757266,NA
"5609",5609,1,1,"2024-03-08 10:45:00",720,0.1750847697258,0.1750847697258,2,0,2017,1,29.8978633880615,88,0.181782589410379,0
"5610",5610,1,2,"2024-03-08 10:45:00",720,0.171442538499832,0.171442538499832,2,0,2036,1,29.8978633880615,88,0.177909846009551,0
"5611",5611,1,3,"2024-03-08 10:45:00",720,0.179194137454033,0.179194137454033,2,0,2000,1,29.8978633880615,88,0.18616430523119,0
"5612",5612,1,4,"2024-03-08 10:45:00",720,0.190520003437996,0.190520003437996,2,0,1935,1,29.9000453948975,88,0.198310683029317,0
"5613",5613,1,5,"2024-03-08 10:45:00",720,0.18831741809845,0.18831741809845,2,0,1939,1,29.9022274017334,88,0.195940299018555,0
"5614",5614,1,6,"2024-03-08 10:45:00",720,0.177620083093643,0.177620083093643,2,0,1986,1,29.9065914154053,88,0.184484373878742,0
"5615",5615,1,7,"2024-03-08 10:45:00",720,0.168664768338203,0.168664768338203,2,0,2026,1,29.9087734222412,88,0.174962995098733,0
"5616",5616,1,8,"2024-03-08 10:45:00",720,0.180526211857796,0.180526211857796,2,0,1982,1,29.9153156280518,88,0.187587506299651,NA
"5617",5617,1,1,"2024-03-08 11:00:00",680,0.305386036634445,0.305386036634445,2,0,1489,1,30.4562129974365,88.25,0.279885932365509,NA
"5618",5618,1,2,"2024-03-08 11:00:00",680,0.274350076913834,0.274350076913834,2,0,1587,1,30.4540309906006,88.25,0.250807571827701,NA
"5619",5619,1,3,"2024-03-08 11:00:00",680,0.310743510723114,0.310743510723114,2,0,1460,1,30.4518489837646,88.25,0.284946754876245,NA
"5620",5620,1,4,"2024-03-08 11:00:00",680,0.28494581580162,0.28494581580162,2,0,1555,1,30.4518489837646,88.25,0.260690385203425,NA
"5621",5621,1,5,"2024-03-08 11:00:00",680,0.287749528884888,0.287749528884888,2,0,1545,1,30.4518489837646,88.25,0.263313036544497,NA
"5622",5622,1,6,"2024-03-08 11:00:00",680,0.266312748193741,0.266312748193741,2,0,1615,1,30.4518489837646,88.25,0.243340484044392,NA
"5623",5623,1,7,"2024-03-08 11:00:00",680,0.260921239852905,0.260921239852905,2,0,1656,1,30.4518489837646,88.25,0.238345302468943,NA
"5624",5624,1,8,"2024-03-08 11:00:00",680,0.279532104730606,0.279532104730606,2,0,1585,1,30.4518489837646,88.25,0.255635322732586,NA
"5625",5625,1,1,"2024-03-08 11:00:00",720,0.169945150613785,0.169945150613785,2,0,2041,1,30.4540309906006,88.25,0.176320598703477,0
"5626",5626,1,2,"2024-03-08 11:00:00",720,0.17229700088501,0.17229700088501,2,0,2032,1,30.4518489837646,88.25,0.178817481543564,0
"5627",5627,1,3,"2024-03-08 11:00:00",720,0.182027697563171,0.182027697563171,2,0,1987,1,30.4518489837646,88.25,0.189193399564692,0
"5628",5628,1,4,"2024-03-08 11:00:00",720,0.191419154405594,0.191419154405594,2,0,1931,1,30.4518489837646,88.25,0.19927950049,0
"5629",5629,1,5,"2024-03-08 11:00:00",720,0.189439311623573,0.189439311623573,2,0,1934,1,30.4518489837646,88.25,0.197147155749035,0
"5630",5630,1,6,"2024-03-08 11:00:00",720,0.178496122360229,0.178496122360229,2,0,1982,1,30.4518489837646,88.25,0.1854190988116,0
"5631",5631,1,7,"2024-03-08 11:00:00",720,0.164821445941925,0.164821445941925,2,0,2044,1,30.4518489837646,88.25,0.170895109018946,0
"5632",5632,1,8,"2024-03-08 11:00:00",720,0.183827176690102,0.183827176690102,2,0,1967,1,30.4518489837646,88.25,0.191120389850486,NA
"5633",5633,1,1,"2024-03-08 11:15:00",680,0.298724502325058,0.298724502325058,2,0,1512,1,30.1334171295166,88.5,0.273610633966754,NA
"5634",5634,1,2,"2024-03-08 11:15:00",680,0.274623990058899,0.274623990058899,2,0,1586,1,30.1334171295166,88.5,0.251062493083425,NA
"5635",5635,1,3,"2024-03-08 11:15:00",680,0.311637431383133,0.311637431383133,2,0,1457,1,30.1355953216553,88.5,0.285792405763753,NA
"5636",5636,1,4,"2024-03-08 11:15:00",680,0.28606516122818,0.28606516122818,2,0,1551,1,30.1355953216553,88.5,0.261737058326746,NA
"5637",5637,1,5,"2024-03-08 11:15:00",680,0.289440453052521,0.289440453052521,2,0,1539,1,30.1334171295166,88.5,0.264896323134168,NA
"5638",5638,1,6,"2024-03-08 11:15:00",680,0.267660200595856,0.267660200595856,2,0,1610,1,30.1334171295166,88.5,0.244590601661653,NA
"5639",5639,1,7,"2024-03-08 11:15:00",680,0.257002770900726,0.257002770900726,2,0,1671,1,30.1334171295166,88.5,0.234721668286038,NA
"5640",5640,1,8,"2024-03-08 11:15:00",680,0.278984129428864,0.278984129428864,2,0,1587,1,30.1334171295166,88.5,0.255124306540347,NA
"5641",5641,1,1,"2024-03-08 11:15:00",720,0.165708094835281,0.165708094835281,2,0,2061,1,30.1334171295166,88.5,0.171832611019976,0
"5642",5642,1,2,"2024-03-08 11:15:00",720,0.172510907053947,0.172510907053947,2,0,2031,1,30.1334171295166,88.5,0.17904478540636,0
"5643",5643,1,3,"2024-03-08 11:15:00",720,0.18246528506279,0.18246528506279,2,0,1985,1,30.1355953216553,88.5,0.189661754661932,0
"5644",5644,1,4,"2024-03-08 11:15:00",720,0.192771375179291,0.192771375179291,2,0,1925,1,30.1355953216553,88.5,0.200737774987223,0
"5645",5645,1,5,"2024-03-08 11:15:00",720,0.190564155578613,0.190564155578613,2,0,1929,1,30.1334171295166,88.5,0.198358240237531,0
"5646",5646,1,6,"2024-03-08 11:15:00",720,0.179593652486801,0.179593652486801,2,0,1977,1,30.1334171295166,88.5,0.186591003480634,0
"5647",5647,1,7,"2024-03-08 11:15:00",720,0.16185550391674,0.16185550391674,2,0,2058,1,30.1334171295166,88.5,0.16776314690663,0
"5648",5648,1,8,"2024-03-08 11:15:00",720,0.182063564658165,0.182063564658165,2,0,1975,1,30.1355991363525,88.5,0.189231782761822,NA
"5649",5649,1,1,"2024-03-08 11:30:00",680,0.296145379543304,0.296145379543304,2,0,1521,1,29.719030380249,88.75,0.271186146783443,NA
"5650",5650,1,2,"2024-03-08 11:30:00",680,0.277097046375275,0.277097046375275,2,0,1577,1,29.719030380249,88.75,0.253365416089983,NA
"5651",5651,1,3,"2024-03-08 11:30:00",680,0.313131392002106,0.313131392002106,2,0,1452,1,29.719030380249,88.75,0.287206485392349,NA
"5652",5652,1,4,"2024-03-08 11:30:00",680,0.287749528884888,0.287749528884888,2,0,1545,1,29.719030380249,88.75,0.263313036544497,NA
"5653",5653,1,5,"2024-03-08 11:30:00",680,0.290005624294281,0.290005624294281,2,0,1537,1,29.719030380249,88.75,0.265425781183059,NA
"5654",5654,1,6,"2024-03-08 11:30:00",680,0.269282728433609,0.269282728433609,2,0,1604,1,29.721212387085,88.75,0.246096845248283,NA
"5655",5655,1,7,"2024-03-08 11:30:00",680,0.257262915372849,0.257262915372849,2,0,1670,1,29.721212387085,88.75,0.234962064044805,NA
"5656",5656,1,8,"2024-03-08 11:30:00",680,0.280355453491211,0.280355453491211,2,0,1582,1,29.7255706787109,88.75,0.256403365104212,NA
"5657",5657,1,1,"2024-03-08 11:30:00",720,0.164234846830368,0.164234846830368,2,0,2068,1,29.719030380249,88.75,0.170275176992058,0
"5658",5658,1,2,"2024-03-08 11:30:00",720,0.174225807189941,0.174225807189941,2,0,2023,1,29.719030380249,88.75,0.180868352571263,0
"5659",5659,1,3,"2024-03-08 11:30:00",720,0.183122470974922,0.183122470974922,2,0,1982,1,29.719030380249,88.75,0.190365437758947,0
"5660",5660,1,4,"2024-03-08 11:30:00",720,0.19322307407856,0.19322307407856,2,0,1923,1,29.719030380249,88.75,0.201225245314345,0
"5661",5661,1,5,"2024-03-08 11:30:00",720,0.191014900803566,0.191014900803566,2,0,1927,1,29.719030380249,88.75,0.198843841110781,0
"5662",5662,1,6,"2024-03-08 11:30:00",720,0.180693939328194,0.180693939328194,2,0,1972,1,29.721212387085,88.75,0.187766807699931,0
"5663",5663,1,7,"2024-03-08 11:30:00",720,0.162277966737747,0.162277966737747,2,0,2056,1,29.7233905792236,88.75,0.168208875923962,0
"5664",5664,1,8,"2024-03-08 11:30:00",720,0.183827176690102,0.183827176690102,2,0,1967,1,29.7255706787109,88.75,0.191120389850486,NA
"5665",5665,1,1,"2024-03-08 11:45:00",680,0.294149905443192,0.294149905443192,2,0,1528,1,30.3318996429443,89,0.269312244936845,NA
"5666",5666,1,2,"2024-03-08 11:45:00",680,0.277372688055038,0.277372688055038,2,0,1576,1,30.3318996429443,89,0.253622244757063,NA
"5667",5667,1,3,"2024-03-08 11:45:00",680,0.312234431505203,0.312234431505203,2,0,1455,1,30.3318996429443,89,0.286357366029995,NA
"5668",5668,1,4,"2024-03-08 11:45:00",680,0.288030922412872,0.288030922412872,2,0,1544,1,30.3318996429443,89,0.263576435917392,NA
"5669",5669,1,5,"2024-03-08 11:45:00",680,0.291138052940369,0.291138052940369,2,0,1533,1,30.3318996429443,89,0.266487050200956,NA
"5670",5670,1,6,"2024-03-08 11:45:00",680,0.269824951887131,0.269824951887131,2,0,1602,1,30.3318996429443,89,0.246600433693958,NA
"5671",5671,1,7,"2024-03-08 11:45:00",680,0.257783621549606,0.257783621549606,2,0,1668,1,30.334077835083,89,0.235443315469705,NA
"5672",5672,1,8,"2024-03-08 11:45:00",680,0.282006770372391,0.282006770372391,2,0,1576,1,30.3362579345703,89,0.257944578896466,NA
"5673",5673,1,1,"2024-03-08 11:45:00",720,0.161094605922699,0.161094605922699,2,0,2083,1,30.3318996429443,89,0.166960660802814,0
"5674",5674,1,2,"2024-03-08 11:45:00",720,0.174870625138283,0.174870625138283,2,0,2020,1,30.3318996429443,89,0.181554611571455,0
"5675",5675,1,3,"2024-03-08 11:45:00",720,0.18246528506279,0.18246528506279,2,0,1985,1,30.3318996429443,89,0.189661754661932,0
"5676",5676,1,4,"2024-03-08 11:45:00",720,0.194127857685089,0.194127857685089,2,0,1919,1,30.3318996429443,89,0.202202203483969,0
"5677",5677,1,5,"2024-03-08 11:45:00",720,0.191917777061462,0.191917777061462,2,0,1923,1,30.3318996429443,89,0.199817049946538,0
